Date,AAPL,CAT,GOOG
2001-05-24,-0.0012905869805425827,-0.010969587965798694,
2001-05-25,-0.019146652864381896,-0.00738006094708826,
2001-05-29,-0.05834879185687619,0.020891308839959023,
2001-05-30,-0.08198667278602688,-0.032064507963672266,
2001-05-31,0.008558751192708602,0.014131907580698442,
2001-06-01,0.046042113026509804,0.012659266881097309,
2001-06-04,-0.0110709545838883,0.01681286281579824,
2001-06-05,0.0134621982216864,0.001970461775530355,
2001-06-06,-0.010079432149455034,-0.022436304169612314,
2001-06-07,0.043884993864538334,0.006020265543734642,
2001-06-08,-0.015823453779480513,-0.011892750952489617,
2001-06-11,-0.06191492492299401,-0.018015177844433503,
2001-06-12,0.013384614136948999,0.008583911981033423,
2001-06-13,0.007846746170148959,0.0040794657003406665,
2001-06-14,-0.029247259368911267,0.0027716545137368865,
2001-06-15,0.027780056999524686,-0.0007387197246969843,
2001-06-18,-0.005395422601924042,0.005708420923410134,
2001-06-19,-0.006910335821946203,-0.010521017330797886,
2001-06-20,0.07073996280448629,0.0294379469146688,
2001-06-21,0.03714210235399119,0.008789791961759807,
2001-06-22,-0.010278762205803883,-0.02422379168626626,
2001-06-25,0.07484603353662027,-0.03728280529824852,
2001-06-26,-0.010055423916380755,0.01039225411383743,
2001-06-27,-0.017412427811304095,-0.01725354522385164,
2001-06-28,0.008531261954398867,-0.03166852213547543,
2001-06-29,-0.01239474481905508,-0.012113755680053776,
2001-07-02,0.027572889161638667,0.037451386939627074,
2001-07-03,-0.002515081641869304,0.000577469317602976,
2001-07-05,-0.027643377161731354,-0.005981002566559934,
2001-07-06,-0.05131517351793671,-0.0410793928198683,
2001-07-09,0.029959208358800428,0.016000041776794354,
2001-07-10,-0.0711975365068079,-0.03267047579361597,
2001-07-11,0.06412427734584532,0.0044996786124107254,
2001-07-12,0.07765092329692674,0.057499002756850465,
2001-07-13,0.019915690146123655,0.011112651522874264,
2001-07-16,-0.03647251749123377,-0.04103641974578934,
2001-07-17,0.04648207049222761,0.06122006604063159,
2001-07-18,-0.18839506687812274,-0.009822278931013829,
2001-07-19,-0.04074120883714036,0.028444765993973057,
2001-07-20,0.0010013692070741152,-0.003696748559546714,
2001-07-23,-0.022267927710630315,-0.0018534211813842772,
2001-07-24,-0.0232995477936274,-0.0187275392213077,
2001-07-25,-0.033018726517774814,0.001888731953729763,
2001-07-26,0.006476632049053659,-0.008146125622741428,
2001-07-27,0.0197071894502572,0.003418391503171218,
2001-07-30,-0.0015812651499825363,0.015051986147414318,
2001-07-31,-0.007423509119491637,0.0285337706006965,
2001-08-01,0.014266023514645901,-0.02109210551001424,
2001-08-02,0.03910127115624011,0.01197646514024616,
2001-08-03,-0.016278974720967777,-0.0027515002911909776,
2001-08-06,-0.019156689014376338,-0.027934556390287208,
2001-08-07,0.00625397735102837,0.006588316271548914,
2001-08-08,-0.01834958116781103,-0.010183088288328252,
2001-08-09,0.007906803520486963,-0.0078015689396398,
2001-08-10,-0.0015767566106207344,0.024529790925504027,
2001-08-13,0.0036736052593126104,0.006872773429733195,
2001-08-14,-0.019039320298663585,-0.002966592303932347,
2001-08-15,-0.015602550116268297,0.025118428663050026,
2001-08-16,0.011323892653374926,-0.019748420159601113,
2001-08-17,-0.03159276220236032,-0.007413716336452225,
2001-08-20,0.002760461729057056,-0.018779982958747277,
2001-08-21,-0.01109732690580217,-0.006466871787057504,
2001-08-22,0.016054699683860262,0.016839247755470986,
2001-08-23,-0.022210974865155938,-0.028546261874871116,
2001-08-24,0.04178560581573642,0.008457889895318217,
2001-08-27,0.018672536860079705,0.00420301317647993,
2001-08-28,-0.02786993924590795,-0.006118688498115043,
2001-08-29,-0.031466564816676805,-0.01877934076326286,
2001-08-30,0.0,-0.023129690723293978,
2001-08-31,0.03958694296563989,0.0,
2001-09-04,-0.016304353512035304,0.0075706760395154605,
2001-09-05,0.016304353512035397,-0.0015887574424489446,
2001-09-06,-0.04577493719797873,0.01636590934402613,
2001-09-07,-0.02514654815982918,-0.04541207377937929,
2001-09-10,0.005197394164730758,-0.015677213612723777,
2001-09-17,-0.022120107139560783,-0.07353196394351683,
2001-09-18,-0.04268956844257406,0.02256738670257324,
2001-09-19,0.04445443807822365,-0.0290773135721816,
2001-09-20,-0.08200444801405345,-0.06273877214476656,
2001-09-21,0.00318383992355743,0.054824073109771915,
2001-09-24,0.04475542374631191,0.04592118177858634,
2001-09-25,-0.056907998043470326,0.005621640561333609,
2001-09-26,-0.025415666179160197,-0.05108916804054759,
2001-09-27,0.023482108615020758,-0.00614536676494389,
2001-09-28,0.0,0.022574366780802522,
2001-10-01,0.001933557564139297,-0.018473065143036073,
2001-10-02,-0.03203958854660083,0.03177770127238384,
2001-10-03,-0.004662178013791526,0.043531708220987404,
2001-10-04,0.058343339832481585,0.00021104125694920928,
2001-10-05,0.016240882760440733,0.017140392337113345,
2001-10-08,0.0037123796094579897,-0.03393711674236035,
2001-10-09,-0.012424512672322901,0.005559274571241933,
2001-10-10,0.04998084846245814,0.008703797460741949,
2001-10-11,0.05325450397358573,0.041202420250341744,
2001-10-12,0.015103404102499548,-0.015329494714372479,
2001-10-15,-0.001110315238260531,-0.007235773821508623,
2001-10-16,0.0011103152382606078,-0.0035327417840456707,
2001-10-17,-0.058300766756203735,-0.02338169899771555,
2001-10-18,0.05774760401526394,-0.003872898708364243,
2001-10-19,0.016528604337495922,-0.01367414685646605,
2001-10-22,0.03858968346365188,0.017546560448157885,
2001-10-23,-0.047370664403042675,-0.008409695110843482,
2001-10-24,0.043683513993303696,-0.01593431095229535,
2001-10-25,0.012586260859063822,0.020039948636940474,
2001-10-26,-0.027472231583566927,0.019857975192964877,
2001-10-29,-0.057317874960086564,-0.03441226351164224,
2001-10-30,-0.0017010999396929417,-0.017437588415215036,
2001-10-31,-0.0022770097805320504,-0.004239608163338686,
2001-11-01,0.05700061660514545,0.01067604582628433,
2001-11-02,-0.0010761800375003313,0.011220407180106123,
2001-11-05,0.026569990956503902,0.008495726417093254,
2001-11-06,0.025879969459716403,0.0360031662470245,
2001-11-07,0.0010209187681602038,0.010615394837354339,
2001-11-08,-0.04596016076743103,0.0018612119763136434,
2001-11-09,0.0,-0.0028971261989910067,
2001-11-12,0.002134811921090448,-0.009788585343272435,
2001-11-13,0.03253347937904369,0.0243966949474681,
2001-11-14,0.012314828150247552,-0.011917495156330452,
2001-11-15,-0.00819498266621524,-0.008510640063298432,
2001-11-16,-0.02498662361266349,0.023283438884504293,
2001-11-19,0.05287369098591773,0.018363520596228866,
2001-11-20,-0.023781430841787334,-0.016329101036583565,
2001-11-21,0.007653015518122836,-0.015979960735952696,
2001-11-23,0.00809672303202085,0.004532681707829173,
2001-11-26,0.07428674383237333,0.012463135430102443,
2001-11-27,-0.017465537057970024,-0.011230127345278715,
2001-11-28,-0.02263541523797821,-0.010527474380009524,
2001-11-29,-0.00537199530773409,0.00020705795828453418,
2001-11-30,0.04219174357048021,-0.0163145558653416,
2001-12-03,-0.011806060929484542,-0.00021141712445819759,
2001-12-04,0.06216062029186663,0.021905675086963144,
2001-12-05,0.05894308641382118,0.04222438782211695,
2001-12-06,-0.042120897801207535,-0.0007914281423725898,
2001-12-07,-0.010592027982269242,0.012591135718138653,
2001-12-10,0.0,-0.022540009093438063,
2001-12-11,-0.03429810070971114,0.00975077463687288,
2001-12-12,-0.013405512193531342,0.009852429900342909,
2001-12-13,-0.023065440114251795,-0.015611795453895573,
2001-12-14,-0.029478113457928654,-0.0027920935200302396,
2001-12-17,0.011216371043870087,-0.003401102807022283,
2001-12-18,0.018739148297036937,0.02883867304549495,
2001-12-19,0.028618251604910952,0.013345039917653024,
2001-12-20,-0.04493478469473629,-0.02825269281945455,
2001-12-21,0.015839127206847017,0.016658574076763348,
2001-12-24,0.016998912240708722,0.010632873714087526,
2001-12-26,0.006066527873542996,0.00861713710333113,
2001-12-27,0.026631306811525614,0.005892858627619611,
2001-12-28,0.01618096650513297,0.008116979308999853,
2001-12-31,-0.0239143064162005,-0.017830580943769516,
2002-01-02,0.061966709998393404,-0.011549293992303738,
2002-01-03,0.01194554851483505,0.013079183056674135,
2002-01-04,0.004655571187885638,0.028818152731368795,
2002-01-07,-0.033915790767731664,-0.013269471593409979,
2002-01-08,-0.01274533388637211,-0.034453264907505346,
2002-01-09,-0.04338727388802089,0.004081015439186061,
2002-01-10,-0.019590419127567486,-0.008178943163352525,
2002-01-11,-0.008514146950848565,-0.00627707740831257,
2002-01-14,0.004740472007991024,-0.006514610458159994,
2002-01-15,0.025671405060079505,-0.014764840692715709,
2002-01-16,-0.04332264359163289,-0.035392992789339675,
2002-01-17,0.07863728284114099,0.03382476606577904,
2002-01-18,-0.013886689967664134,-0.006714924617204189,
2002-01-22,-0.015912973963603708,-0.016467817479510743,
2002-01-23,0.05353468226339878,0.011965647052756481,
2002-01-24,0.008220510316190085,0.006948991598216126,
2002-01-25,0.00172352991837244,0.02016180371242648,
2002-01-28,0.0008593121448483381,0.014465784059373007,
2002-01-29,-0.008633037484061749,-0.022481585748694334,
2002-01-30,0.04326562540718516,0.010010454699335453,
2002-01-31,0.02581541604075693,0.0015921235671397674,
2002-02-01,-0.012620216832083657,0.004761725170481525,
2002-02-04,0.03778639555121462,-0.029936890132578848,
2002-02-05,0.003935495027300974,-0.005111951689743077,
2002-02-06,-0.031126659567893955,-0.0032854693978477123,
2002-02-07,-0.015111165791221902,-0.024779988610294942,
2002-02-08,-0.011174482993406573,0.022308915464345807,
2002-02-11,0.038771655770335964,0.026049595709962247,
2002-02-12,-0.01086644763865851,0.009198063472585867,
2002-02-13,0.01206738793331326,0.010494361697613665,
2002-02-14,-0.016528453799606338,-0.004738727795353209,
2002-02-15,-0.028867934606383948,-0.011944912672242456,
2002-02-19,-0.05504329178889153,-0.0006012386132648373,
2002-02-20,0.0222954258676061,0.023763255092481346,
2002-02-21,-0.07307708854576937,0.015149228253284793,
2002-02-22,0.05607051981328601,0.015302299898381713,
2002-02-25,0.045982137437725334,0.06218667988386475,
2002-02-26,-0.0058974378330476284,-0.0017849341555237093,
2002-02-27,-0.07498610858393918,-0.0010729273641298903,
2002-02-28,-0.011910743344809852,-0.007001709545909272,
2002-03-01,0.07755817536063264,0.014664359158132634,
2002-03-04,0.035194171473424976,0.04766542847197353,
2002-03-05,-0.03178750477770429,-0.01844964533553105,
2002-03-06,0.022688034428030468,0.01743286478938883,
2002-03-07,0.012797523709413151,-0.008507012225675943,
2002-03-08,0.01141914234158144,0.013746189228784584,
2002-03-11,0.016090841304475675,-0.003884277475337125,
2002-03-12,-0.013659369914924094,-0.0032200187253897125,
2002-03-13,-0.009349617762274776,-0.024399427108237125,
2002-03-14,-0.0024517863662658866,0.02014664411722662,
2002-03-15,0.021062462685686584,0.019080876583340567,
2002-03-18,-0.008452589146280444,-0.011269745013139225,
2002-03-19,0.004436033961395406,0.003040368960877735,
2002-03-20,0.00281280455949603,-0.02164933453367417,
2002-03-21,-0.026429268228927646,-0.01615621209620634,
2002-03-22,-0.007443455743586195,0.0005251652845880346,
2002-03-25,-0.03120170287665119,-0.021049139915352847,
2002-03-26,0.004701652395947756,0.005526157409356907,
2002-03-27,0.0004246981336874855,0.021805219202982666,
2002-03-28,0.008486606391592055,-0.011195289564121136,
2002-04-01,0.032830637552897106,0.0012304154398190188,
2002-04-02,-0.0160746129972622,-0.009177347331640192,
2002-04-03,-0.013383267992222303,-0.026591426092557203,
2002-04-04,0.04728600729683714,0.008881857078096439,
2002-04-05,-0.006446132453203464,0.034587727070050915,
2002-04-08,-0.0073037520704329765,0.006775649508723353,
2002-04-09,-0.018906458784956753,0.0022487919316011027,
2002-04-10,0.022970270054972722,0.02743674883905986,
2002-04-11,0.008079117524231662,-0.01797921300206065,
2002-04-12,0.00801172378024412,-0.007903517982930009,
2002-04-15,-0.002395872472949447,0.0003445921502012396,
2002-04-16,0.029169426486056436,-0.023378276944735817,
2002-04-17,0.014271949290746289,-0.015118198460921894,
2002-04-18,-0.02717555473830733,-0.00960401024174762,
2002-04-19,-0.017068297316224522,0.0021826764265110545,
2002-04-22,-0.01817687882870265,-0.022229620652360022,
2002-04-23,-0.01148007420925155,-0.013653870440436549,
2002-04-24,-0.019993997347922756,-0.001885190272190353,
2002-04-25,0.01461720573101028,0.011258079357507484,
2002-04-26,-0.04711146589135408,0.01020831423131661,
2002-04-29,0.0404561752630025,-0.023544324317743535,
2002-04-30,0.012856053821802176,0.032186077176079964,
2002-05-01,-0.012021706032532681,-0.009011529198440458,
2002-05-02,-0.012166260042756368,0.009560935319875265,
2002-05-03,-0.007628710837665175,-0.011965343910756761,
2002-05-06,-0.037265683913467365,-0.030077261707310135,
2002-05-07,-0.00797814751837455,0.003999438730533022,
2002-05-08,0.08117277224660353,0.04479061549330744,
2002-05-09,-0.007415132256701039,-0.021308710099744957,
2002-05-10,-0.03662598872216398,-0.019687201652535805,
2002-05-13,0.02623792157721258,-0.0011375517590252386,
2002-05-14,0.06743136234905592,0.027855281106697875,
2002-05-15,-0.012967311790440316,0.03193340465916379,
2002-05-16,-0.002773077082685712,-0.014932628251599205,
2002-05-17,-0.007966116220013888,-0.00691148680379944,
2002-05-20,-0.010853492048034744,-0.01378341136741039,
2002-05-21,-0.053123935932325866,-0.011164957139963839,
2002-05-22,0.0360016718707704,0.015411980969822318,
2002-05-23,0.034750698754509694,-0.0003683717838830173,
2002-05-24,-0.04176597551003232,-0.005545109479206345,
2002-05-28,-0.0070645949234907825,-0.00856310231738166,
2002-05-29,0.0,-0.0186817988261739,
2002-05-30,0.009133300043522181,-0.009569305821192474,
2002-05-31,-0.03790067978899922,0.005178599261221134,
2002-06-03,-0.01687924912197957,-0.008067590818631704,
2002-06-04,-0.00568978689136026,-0.01967107312904986,
2002-06-05,-0.0026383869715766034,0.01153768085293373,
2002-06-06,-0.0249567530332861,-0.02321085878305103,
2002-06-07,-0.03489718952959231,0.007336171479099731,
2002-06-10,0.0037299480361649667,-0.0017794622250222561,
2002-06-11,-0.04864932525993388,-0.019584575431780667,
2002-06-12,-0.018249480175515056,-0.008105131804626664,
2002-06-13,-0.02775750882330543,0.002031674254021316,
2002-06-14,0.028256339955842195,-0.00713159661616916,
2002-06-17,0.02165409739813184,-0.01774319242440065,
2002-06-18,-0.019172276138420236,0.02892708390477472,
2002-06-19,-0.16295657585520804,-0.0251876284639726,
2002-06-20,-0.0005822697603974356,-0.009795028352562407,
2002-06-21,-0.015313155960403953,-0.0014668205355426944,
2002-06-24,0.024620405752545538,-0.0027302471345744335,
2002-06-25,-0.007557362917511002,0.013577364242198905,
2002-06-26,-0.03502684996648772,-0.011266680523388351,
2002-06-27,0.030350007136185964,0.021586532355486177,
2002-06-28,0.03795785662102995,0.0051201639296890025,
2002-07-01,-0.03795785662103004,-0.019597749860696328,
2002-07-02,-0.007059179665267036,-0.017655046462155554,
2002-07-03,0.03537633011532396,-0.02099975133308683,
2002-07-05,0.0656064561494624,0.04364202152104785,
2002-07-08,-0.03973424435694483,-0.008117473746971601,
2002-07-09,-0.02701186712794009,-0.015161825230158204,
2002-07-10,-0.012051197638394988,-0.035196872829004855,
2002-07-11,0.05503850636289136,-0.009495838950944697,
2002-07-12,-0.04412826435623296,0.00949583895094465,
2002-07-15,0.040295982432963125,-0.006836773632534892,
2002-07-16,-0.02050465873500911,-0.04967565631496032,
2002-07-17,-0.13337360341900648,0.005797508864119742,
2002-07-18,-0.04180628695170881,-0.005141862431969731,
2002-07-19,-0.0020043090978623113,-0.030207677582775046,
2002-07-22,-0.002676499309995593,-0.019016028871260485,
2002-07-23,-0.030625881901665947,-0.015626976478315846,
2002-07-24,0.049218625425327026,0.07696106745302629,
2002-07-25,-0.056848924416909793,-0.009536074661730913,
2002-07-26,-0.0013966004206410086,0.01760494430684578,
2002-07-29,0.046330385965078144,0.0525554081595281,
2002-07-30,0.026932965662915247,-0.012937400039385021,
2002-07-31,-0.011079584082641938,-0.013554365941647621,
2002-08-01,-0.03060656776612398,-0.03274482015231849,
2002-08-02,-0.02393331007229221,-0.0391284498342876,
2002-08-05,-0.03235415139633694,-0.029269847894633064,
2002-08-06,0.052222603372569475,0.048082313074516485,
2002-08-07,0.019485200238302136,0.010793344510703112,
2002-08-08,0.01780279083370854,0.03890660713916285,
2002-08-09,-0.019802347038871404,0.00044847404060085046,
2002-08-12,-0.0006643959945595478,-0.007883695343485438,
2002-08-13,-0.027047558080779258,-0.0004519530007244486,
2002-08-14,0.038982773757877356,0.0027106542962790775,
2002-08-15,0.02859126645527835,-0.0036164607832620366,
2002-08-16,0.0127296810081276,-0.015978406604746698,
2002-08-19,0.010696156669454289,0.0279088221163765,
2002-08-20,-0.004390132294556705,-0.00989450265538943,
2002-08-21,0.013112875843797103,0.004734595255117626,
2002-08-22,-0.009346869714355562,0.01982051853581912,
2002-08-23,-0.015143309423455584,-0.011086963334179339,
2002-08-26,-0.012797828614100592,0.006223842112279441,
2002-08-27,-0.04477055421993957,-0.006223842112279498,
2002-08-28,-0.010153858068191591,-0.013920082599247614,
2002-08-29,0.0,-0.020788760867184283,
2002-08-30,0.0033959337327893,0.0073598789524097355,
2002-09-03,-0.048620673133765405,-0.02341615967598886,
2002-09-04,0.03014373749994963,0.00046881614415683685,
2002-09-05,-0.020935308453315562,-0.0021122960717693965,
2002-09-06,0.014008145208518886,0.014925862928464144,
2002-09-09,-0.0006975940407771505,-0.0018537688335358764,
2002-09-10,-0.0027861398656076754,-0.005814622603171281,
2002-09-11,-0.002794265116769225,0.0018642014861697514,
2002-09-12,-0.010553809612997404,-0.013124103032574864,
2002-09-13,0.00212055791988594,-0.04215959067493518,
2002-09-16,0.023022327622411617,0.0009836024858335497,
2002-09-17,0.020478054978001276,-0.030702326888779094,
2002-09-18,0.014753186185850541,-0.011215987800459069,
2002-09-19,-0.029731503138704957,-0.026231878172223503,
2002-09-20,0.019696333881544806,-0.0034271740214804032,
2002-09-23,-0.0013451255988232084,-0.00556036868925545,
2002-09-24,-0.014242502757674072,-0.021471857545649516,
2002-09-25,0.019612900937068377,0.03045940025638548,
2002-09-26,-0.01552425624758601,0.024178956532438425,
2002-09-27,0.0013591750901830511,-0.03742421320062084,
2002-09-30,-0.015056263329860112,-0.007494688685825884,
2002-10-01,0.0006870416269707524,0.03821799709038847,
2002-10-02,-0.023709369249382373,-0.023284874026435202,
2002-10-03,0.009130591023229847,-0.007704754779313434,
2002-10-04,-0.019059741052682485,-0.040278076354781304,
2002-10-07,-0.018706179832848325,-0.0033384662919963295,
2002-10-08,-0.006556670477999489,0.011909950835113772,
2002-10-09,-0.006600231130842506,-0.07013364972917323,
2002-10-10,0.0375466783745768,0.035111645427645055,
2002-10-11,0.027954922345948617,0.04215554168807333,
2002-10-14,0.017760286793409318,-0.024071029022717585,
2002-10-15,0.026061270766961506,0.06162929479510101,
2002-10-16,-0.040381297261356155,0.020329196709448407,
2002-10-17,-0.03139518264496311,0.04952084186067332,
2002-10-18,0.01616873591775138,0.015489220020894033,
2002-10-21,0.015226446727211716,0.045776378725132,
2002-10-22,0.009569786313691623,-0.026686425058780685,
2002-10-23,0.012169198500862219,0.02412037757620442,
2002-10-24,-0.012851602304929512,-0.04028688542804727,
2002-10-25,0.04849985691316386,0.008236316464925153,
2002-10-28,0.012246385704124108,-0.023926928626141392,
2002-10-29,-0.010950758633110435,-0.0002474839594689668,
2002-10-30,0.03437659631069237,0.012526513688491411,
2002-10-31,0.005616170457548943,-0.002933144651540453,
2002-11-01,0.01788603971673165,0.030378661267280383,
2002-11-04,0.031882058108618334,0.017653230579239173,
2002-11-05,0.000592735694389057,0.005119971564986977,
2002-11-06,0.018757221262607524,0.011310279601679072,
2002-11-07,-0.07348391215595955,-0.023923816682346406,
2002-11-08,-0.010049628334231217,0.014468528478973891,
2002-11-11,-0.04387885029284265,-0.0404258112611537,
2002-11-12,0.03117375803473324,0.027131814355440695,
2002-11-13,-0.0032028749879882395,0.010742322990836576,
2002-11-14,0.04453330481042223,0.027945713737071113,
2002-11-15,-0.021705924918890288,0.018130507286644292,
2002-11-18,-0.018987961241140907,-0.010255957679132632,
2002-11-19,-0.024577739660239836,0.007368378369543885,
2002-11-20,0.016880339303570684,0.03454629704530166,
2002-11-21,0.05145492934050728,0.03152068258574337,
2002-11-22,-0.021012924716215693,0.010976441640913742,
2002-11-25,-0.002500866586735209,0.0026743288632257367,
2002-11-26,-0.03569508626828934,-0.033207829750368734,
2002-11-27,0.019914876996578443,0.045051860880913876,
2002-11-29,-0.014091711707499694,0.012908373232604478,
2002-12-02,-0.02086434838755265,-0.013720940414600778,
2002-12-03,-0.0013177700112599535,-0.039789538125068025,
2002-12-04,-0.01261227913053825,-0.012124135349093226,
2002-12-05,-0.02297254419286266,-0.008596491181222118,
2002-12-06,0.021635950844613134,-0.0034595176710162144,
2002-12-09,-0.013466704736087307,-0.02566786780787968,
2002-12-10,0.03530086673437235,0.01214825386400347,
2002-12-11,0.013649406373656706,0.0035062502878140814,
2002-12-12,-0.01955622148924262,-0.012991292218118648,
2002-12-13,-0.02668694093253646,-0.011592021061755511,
2002-12-16,0.004050813649152482,0.03697612262557472,
2002-12-17,0.015368880205198379,-0.00977070500495047,
2002-12-18,-0.03440396417998647,-0.0050311886644904685,
2002-12-19,-0.02572603113269259,-0.008146972419352493,
2002-12-20,-0.004232716742685606,0.02769157956161857,
2002-12-23,0.024451067230693863,-0.0032309661305433123,
